open,close,high,low,value,volume,begin,end
258.8,234.7,259.39,228.09,115765833652.0,484056480.0,2022-01-18,2022-01-18 23:59:59
232.9,244.86,249.0,221.03,86623311717.5,360958990.0,2022-01-19,2022-01-19 23:59:59
244.17,254.61,263.0,240.01,82793764163.4,329113650.0,2022-01-20,2022-01-20 23:59:59
252.99,246.9,259.08,246.0,74378247142.4,295690670.0,2022-01-21,2022-01-21 23:59:59
246.51,236.97,249.88,226.0,76615666498.0,325829650.0,2022-01-24,2022-01-24 23:59:59
237.0,239.59,243.55,231.0,55146749879.2,232596970.0,2022-01-25,2022-01-25 23:59:59
240.5,236.9,245.17,233.3,53688065880.5,224840650.0,2022-01-26,2022-01-26 23:59:59
235.0,254.29,260.0,233.1,75092074862.5,301306340.0,2022-01-27,2022-01-27 23:59:59
255.87,257.82,262.0,252.02,52531847944.2,204180270.0,2022-01-28,2022-01-28 23:59:59
258.98,269.42,269.6,258.81,41439465846.6,156175080.0,2022-01-31,2022-01-31 23:59:59
269.72,264.7,273.1,260.56,45265999275.4,170396140.0,2022-02-01,2022-02-01 23:59:59
265.88,261.0,266.91,254.52,44266555958.2,170215080.0,2022-02-02,2022-02-02 23:59:59
258.45,250.79,259.87,250.06,38264109218.8,151173100.0,2022-02-03,2022-02-03 23:59:59
251.99,256.53,259.74,251.91,32465015937.6,127035170.0,2022-02-04,2022-02-04 23:59:59
256.99,257.61,260.53,253.52,21984857622.9,85586640.0,2022-02-07,2022-02-07 23:59:59
257.6,269.8,269.9,256.52,42797055854.6,161506220.0,2022-02-08,2022-02-08 23:59:59
270.01,279.09,279.71,270.0,53580134334.3,193575010.0,2022-02-09,2022-02-09 23:59:59
279.2,275.2,282.3,273.67,49971152910.0,180148360.0,2022-02-10,2022-02-10 23:59:59
274.9,260.83,275.87,259.61,57202046478.0,213954390.0,2022-02-11,2022-02-11 23:59:59
256.69,256.7,259.5,245.1,90439846224.3,357654570.0,2022-02-14,2022-02-14 23:59:59
257.89,274.0,274.0,257.51,72536855943.8,271518670.0,2022-02-15,2022-02-15 23:59:59
276.88,277.78,281.0,274.15,54327320546.5,195822410.0,2022-02-16,2022-02-16 23:59:59
277.0,260.58,277.0,259.36,69639981675.4,262088700.0,2022-02-17,2022-02-17 23:59:59
262.13,250.28,267.0,245.0,69033777422.6,270594740.0,2022-02-18,2022-02-18 23:59:59
249.15,201.0,258.32,184.3,238583656296.9,1084508440.0,2022-02-21,2022-02-21 23:59:59
198.72,208.53,219.9,182.03,188663299795.8,946020570.0,2022-02-22,2022-02-22 23:59:59
187.54,132.18,187.54,89.59,98281399197.4,829355880.0,2022-02-24,2022-02-24 23:59:59
123.75,131.12,152.89,115.11,51769813725.2,396287150.0,2022-02-25,2022-02-25 23:59:59
131.0,136.24,156.2,130.15,22692069361.4,159464350.0,2022-03-24,2022-03-24 23:59:59
137.0,131.5,147.0,128.2,7725368187.0,57662950.0,2022-03-25,2022-03-25 23:59:59
130.6,125.0,131.47,125.0,4203874797.0,33212430.0,2022-03-28,2022-03-28 23:59:59
126.16,128.77,137.57,122.0,9470337365.6,72338740.0,2022-03-29,2022-03-29 23:59:59
136.89,134.6,138.4,131.11,4754053635.4,35675450.0,2022-03-30,2022-03-30 23:59:59
135.25,143.69,147.41,134.52,16669448877.5,118425000.0,2022-03-31,2022-03-31 23:59:59
145.0,154.5,155.4,144.51,18022334419.5,118880720.0,2022-04-01,2022-04-01 23:59:59
158.76,166.0,166.88,150.2,18622917617.7,115938910.0,2022-04-04,2022-04-04 23:59:59
169.83,154.1,169.9,147.76,20715568335.3,130342790.0,2022-04-05,2022-04-05 23:59:59
143.51,141.6,153.3,140.65,16064065136.0,109040410.0,2022-04-06,2022-04-06 23:59:59
143.1,147.5,149.9,142.5,8603867601.8,58839040.0,2022-04-07,2022-04-07 23:59:59
149.05,143.72,151.0,141.06,7042432416.5,48450590.0,2022-04-08,2022-04-08 23:59:59
144.09,138.69,146.98,138.5,6769147874.0,47575830.0,2022-04-11,2022-04-11 23:59:59
138.84,135.38,140.1,130.35,10068815929.1,75388800.0,2022-04-12,2022-04-12 23:59:59
136.78,135.5,138.14,132.72,5281816161.7,39087840.0,2022-04-13,2022-04-13 23:59:59
135.85,129.05,135.89,129.05,5854258707.0,44368360.0,2022-04-14,2022-04-14 23:59:59
128.55,130.88,131.72,125.12,6025059285.1,46772550.0,2022-04-15,2022-04-15 23:59:59
131.41,123.85,132.68,123.7,7419239922.5,58500600.0,2022-04-18,2022-04-18 23:59:59
123.85,120.3,123.85,115.36,9552876654.9,79905700.0,2022-04-19,2022-04-19 23:59:59
121.0,121.5,125.44,117.51,8136201185.3,66603200.0,2022-04-20,2022-04-20 23:59:59
121.97,118.65,123.05,117.85,4864876092.900003,40648560.0,2022-04-21,2022-04-21 23:59:59
118.65,116.97,122.32,115.55,6798689067.5,57466590.0,2022-04-22,2022-04-22 23:59:59
116.0,111.9,116.4,111.5,5179109798.5,45811390.0,2022-04-25,2022-04-25 23:59:59
112.58,122.36,124.92,111.9,9832906106.8,83540530.0,2022-04-26,2022-04-26 23:59:59
123.0,131.11,131.73,120.6,14832382819.5,115500050.0,2022-04-27,2022-04-27 23:59:59
132.14,123.85,134.5,123.05,16007384988.2,123541890.0,2022-04-28,2022-04-28 23:59:59
123.67,128.8,130.0,122.8,11075903085.1,87366110.0,2022-04-29,2022-04-29 23:59:59
129.1,123.2,131.5,122.5,8444076353.1,67289000.0,2022-05-04,2022-05-04 23:59:59
124.21,124.8,125.54,122.75,5266724459.4,42383000.0,2022-05-05,2022-05-05 23:59:59
124.74,123.1,124.99,121.52,3758705967.7,30602500.0,2022-05-06,2022-05-06 23:59:59
123.0,123.34,126.05,121.86,4074118445.5,32870440.0,2022-05-11,2022-05-11 23:59:59
123.1,119.15,123.74,118.05,3736761907.6,30846460.0,2022-05-12,2022-05-12 23:59:59
120.45,120.2,121.59,118.2,2743261781.4,22838020.0,2022-05-13,2022-05-13 23:59:59
120.9,123.41,123.5,119.5,4270982372.6,34940660.0,2022-05-16,2022-05-16 23:59:59
124.0,127.75,127.78,123.65,5288189358.3,41963590.0,2022-05-17,2022-05-17 23:59:59
128.2,125.12,131.3,125.0,7149065642.2,55565940.0,2022-05-18,2022-05-18 23:59:59
125.31,125.6,126.86,123.21,4282808065.600004,34246550.0,2022-05-19,2022-05-19 23:59:57
126.06,122.2,127.0,121.05,4854130253.9,39288280.0,2022-05-20,2022-05-20 23:59:59
121.5,119.46,122.5,118.9,4587986948.8,37976200.0,2022-05-23,2022-05-23 23:59:59
119.45,123.6,125.0,117.1,5467479952.3,45164830.0,2022-05-24,2022-05-24 23:59:59
124.11,124.15,125.5,120.5,6588459652.6,53511900.0,2022-05-25,2022-05-25 23:59:59
124.8,123.0,125.99,122.0,6438132740.8,51985140.0,2022-05-26,2022-05-26 23:59:59
123.0,121.22,123.5,120.9,3981861287.2,32685350.0,2022-05-27,2022-05-27 23:59:59
121.6,120.67,123.0,120.21,3035846751.9,24957710.0,2022-05-30,2022-05-30 23:59:59
120.0,118.3,120.0,117.62,3557831216.3,29983170.0,2022-05-31,2022-05-31 23:59:59
117.5,121.97,122.69,117.0,5296798375.3,43785040.0,2022-06-01,2022-06-01 23:59:59
121.9,119.0,122.39,118.5,5125256938.4,42769900.0,2022-06-02,2022-06-02 23:59:59
119.29,119.21,120.16,117.18,4067212982.5,34341530.0,2022-06-03,2022-06-03 23:59:59
119.26,118.78,120.35,118.29,2652231034.2,22281970.0,2022-06-06,2022-06-06 23:59:59
118.68,118.32,118.9,117.32,2629117760.2,22274020.0,2022-06-07,2022-06-07 23:59:59
118.51,119.9,122.19,118.4,5003858591.9,41514970.0,2022-06-08,2022-06-08 23:59:59
120.0,118.2,120.2,117.7,3477327986.1,29371970.0,2022-06-09,2022-06-09 23:59:59
118.03,118.07,119.55,117.73,3006397517.2,25373000.0,2022-06-10,2022-06-10 23:59:59
118.03,118.98,119.88,115.8,4454820677.7,37690460.0,2022-06-14,2022-06-14 23:59:59
119.4,121.14,121.71,118.71,6293254524.8,52262500.0,2022-06-15,2022-06-15 23:59:59
121.5,123.73,123.73,120.41,5865468454.0,47921410.0,2022-06-16,2022-06-16 23:59:59
123.97,123.88,125.18,123.11,4542499796.0,36608520.0,2022-06-17,2022-06-17 23:59:59
124.1,131.29,131.5,123.6,8358193641.7,65683460.0,2022-06-20,2022-06-20 23:59:59
131.98,129.1,133.49,127.11,9779358224.0,75565750.0,2022-06-21,2022-06-21 23:59:59
127.88,133.11,133.21,126.03,8798787966.1,67799070.0,2022-06-22,2022-06-22 23:59:59
133.9,136.85,138.4,131.5,14709729514.2,108118920.0,2022-06-23,2022-06-23 23:59:59
137.16,137.76,138.3,135.21,6186219567.5,45254820.0,2022-06-24,2022-06-24 23:59:59
137.7,141.15,141.77,136.77,9812403018.2,69963540.0,2022-06-27,2022-06-27 23:59:59
141.75,139.99,142.35,138.5,7675925017.5,54863240.0,2022-06-28,2022-06-28 23:59:59
139.8,132.8,139.89,132.75,7517497903.800001,55164310.0,2022-06-29,2022-06-29 23:59:57
132.5,125.2,135.44,123.55,11774451572.6,91499020.0,2022-06-30,2022-06-30 23:59:59
124.13,129.91,132.0,122.5,7809271635.9,60628570.0,2022-07-01,2022-07-01 23:59:59
129.0,131.43,132.8,127.16,6244209442.1,48006990.0,2022-07-04,2022-07-04 23:59:59
132.0,133.5,135.7,131.43,6901128618.2,51662270.0,2022-07-05,2022-07-05 23:59:59
133.5,134.0,137.1,132.5,6371451571.2,47075440.0,2022-07-06,2022-07-06 23:59:59
134.0,133.09,135.2,131.22,5736860567.7,43059280.0,2022-07-07,2022-07-07 23:59:59
133.15,133.3,133.98,130.9,3656551234.1,27635050.0,2022-07-08,2022-07-08 23:59:59
132.8,126.8,133.9,126.42,6951759089.7,53725410.0,2022-07-11,2022-07-11 23:59:59
126.5,129.0,129.35,124.2,7276446907.2,57254290.0,2022-07-12,2022-07-12 23:59:59
129.8,126.0,129.95,125.36,5838157717.2,45932640.0,2022-07-13,2022-07-13 23:59:59
125.97,125.9,128.0,124.61,5273758237.4,41704620.0,2022-07-14,2022-07-14 23:59:59
126.06,128.9,129.44,125.27,5725166716.2,44954140.0,2022-07-15,2022-07-15 23:59:59
130.0,128.11,130.64,127.25,4560441171.4,35478100.0,2022-07-18,2022-07-18 23:59:59
128.0,127.76,128.11,125.51,4101676311.8,32381170.0,2022-07-19,2022-07-19 23:59:59
128.12,126.44,129.2,126.16,4450301742.2,34762350.0,2022-07-20,2022-07-20 23:59:59
126.44,125.48,126.83,122.24,6674132987.5,53633030.0,2022-07-21,2022-07-21 23:59:59
125.5,128.82,129.1,125.03,5934551084.8,46478250.0,2022-07-22,2022-07-22 23:59:59
128.9,131.45,132.0,127.24,7278558481.8,55990880.0,2022-07-25,2022-07-25 23:59:59
132.02,132.9,133.9,131.0,6674121413.4,50351100.0,2022-07-26,2022-07-26 23:59:59
132.9,132.5,134.79,131.62,5666320132.8,42526820.0,2022-07-27,2022-07-27 23:59:59
133.01,131.72,133.49,130.1,5270874128.5,40102900.0,2022-07-28,2022-07-28 23:59:59
131.65,131.9,132.75,130.31,3657277546.3,27788260.0,2022-07-29,2022-07-29 23:59:59
131.77,127.34,131.77,127.34,5733440411.9,44322900.0,2022-08-01,2022-08-01 23:59:58
126.6,127.53,128.44,125.6,5597372358.7,44006150.0,2022-08-02,2022-08-02 23:59:59
128.05,126.85,129.15,126.27,3954448973.2,30948110.0,2022-08-03,2022-08-03 23:59:59
126.94,126.95,128.13,126.16,2486974528.6,19560540.0,2022-08-04,2022-08-04 23:59:59
127.5,122.4,127.58,122.24,7580630330.2,61176570.0,2022-08-05,2022-08-05 23:59:59
126.11,123.81,127.38,123.51,6717450630.0,53664860.0,2022-08-08,2022-08-08 23:59:59
123.9,126.4,126.5,122.3,4714973255.6,37919970.0,2022-08-09,2022-08-09 23:59:59
126.25,126.2,127.29,124.87,4026159269.7,31939910.0,2022-08-10,2022-08-10 23:59:59
126.97,123.45,126.97,123.07,3873147168.4,30949210.0,2022-08-11,2022-08-11 23:59:59
123.46,124.88,124.98,122.6,3377655734.9,27223160.0,2022-08-12,2022-08-12 23:59:59
124.56,125.0,125.7,123.28,3150239987.1,25355480.0,2022-08-15,2022-08-15 23:59:59
125.2,126.39,126.86,124.53,3439359278.0,27290920.0,2022-08-16,2022-08-16 23:59:59
126.58,124.5,127.44,124.5,4134398010.8,32888950.0,2022-08-17,2022-08-17 23:59:59
124.39,126.3,126.5,123.92,3189014037.0,25415410.0,2022-08-18,2022-08-18 23:59:59
126.3,125.2,126.36,124.72,2339575284.4,18676990.0,2022-08-19,2022-08-19 23:59:59
125.0,126.06,126.69,124.7,3083949126.3,24510110.0,2022-08-22,2022-08-22 23:59:59
126.06,130.38,130.49,126.01,8448692324.8,65419130.0,2022-08-23,2022-08-23 23:59:59
130.6,128.15,131.64,127.85,5940974237.7,45833690.0,2022-08-24,2022-08-24 23:59:59
128.15,128.18,129.81,127.1,4630467612.5,36067720.0,2022-08-25,2022-08-25 23:59:59
128.02,130.4,130.5,127.62,4251007186.7,32879870.0,2022-08-26,2022-08-26 23:59:59
130.12,131.17,131.4,129.52,5342794309.5,40911490.0,2022-08-29,2022-08-29 23:59:59
131.17,130.05,132.6,129.65,6706724051.1,51084490.0,2022-08-30,2022-08-30 23:59:59
132.3,134.25,138.34,131.5,14439588088.8,107450510.0,2022-08-31,2022-08-31 23:59:59
133.99,138.2,138.22,132.02,7406741299.8,54942470.0,2022-09-01,2022-09-01 23:59:59
138.8,143.8,144.9,136.22,19355155393.0,136891810.0,2022-09-02,2022-09-02 23:59:59
143.5,141.0,145.1,139.11,12371122690.1,87603050.0,2022-09-05,2022-09-05 23:59:59
140.9,137.23,141.07,135.22,11990944909.2,86674520.0,2022-09-06,2022-09-06 23:59:59
136.96,136.86,139.19,135.41,8339250748.2,60753730.0,2022-09-07,2022-09-07 23:59:59
136.69,134.51,137.4,134.0,7829982200.8,57744420.0,2022-09-08,2022-09-08 23:59:59
134.41,138.15,138.47,134.23,6696870325.8,49115280.0,2022-09-09,2022-09-09 23:59:59
137.07,138.7,140.37,136.8,7304865311.8,52610620.0,2022-09-12,2022-09-12 23:59:59
138.7,137.0,139.37,136.15,6135930533.9,44582700.0,2022-09-13,2022-09-13 23:59:59
136.6,138.9,139.29,135.2,8599239020.7,62838520.0,2022-09-14,2022-09-14 23:59:59
139.15,139.48,140.28,137.61,7819974773.2,56243810.0,2022-09-15,2022-09-15 23:59:59
139.37,137.73,141.39,136.8,9983110793.7,71799280.0,2022-09-16,2022-09-16 23:59:59
137.4,138.04,139.08,137.07,4590344282.8,33272190.0,2022-09-19,2022-09-19 23:59:59
137.87,125.1,138.35,122.42,27120994882.9,208947780.0,2022-09-20,2022-09-20 23:59:59
112.5,120.23,123.98,109.27,16327145213.9,136625430.0,2022-09-21,2022-09-21 23:59:59
120.25,124.31,126.95,120.25,14562188054.0,117479960.0,2022-09-22,2022-09-22 23:59:59
124.49,119.39,124.5,117.35,10311649883.2,85906070.0,2022-09-23,2022-09-23 23:59:59
114.0,107.06,117.99,105.0,16617787749.1,148638170.0,2022-09-26,2022-09-26 23:59:59
110.0,112.92,113.89,107.07,10025188385.2,90981060.0,2022-09-27,2022-09-27 23:59:59
112.0,111.06,115.2,109.13,8720766869.9,77969660.0,2022-09-28,2022-09-28 23:59:59
111.59,110.41,112.2,107.68,7411211658.2,67487760.0,2022-09-29,2022-09-29 23:59:59
111.0,110.21,113.4,103.4,14569420124.9,133569040.0,2022-09-30,2022-09-30 23:59:59
110.62,114.35,114.65,109.0,8280923624.7,73960960.0,2022-10-03,2022-10-03 23:59:59
115.06,110.55,115.5,110.3,9371218814.4,83564680.0,2022-10-04,2022-10-04 23:59:59
110.49,108.51,110.49,106.25,9776634296.1,90416920.0,2022-10-05,2022-10-05 23:59:59
108.65,108.24,110.38,107.57,5630301035.4,51741480.0,2022-10-06,2022-10-06 23:59:59
107.7,101.5,108.48,101.3,9560941533.5,90989490.0,2022-10-07,2022-10-07 23:59:59
96.55,106.71,106.77,96.5,12100541809.1,117465350.0,2022-10-10,2022-10-10 23:59:59
106.5,107.72,108.3,104.26,8212972233.2,76962080.0,2022-10-11,2022-10-11 23:59:59
108.27,105.9,108.5,105.25,6748220830.6,63378400.0,2022-10-12,2022-10-12 23:59:59
105.72,106.5,107.3,104.8,4973132486.8,46849810.0,2022-10-13,2022-10-13 23:59:59
106.92,107.78,109.19,105.69,5631814421.3,52565400.0,2022-10-14,2022-10-14 23:59:59
107.93,112.44,112.76,107.65,8680124454.5,78496550.0,2022-10-17,2022-10-17 23:59:59
113.05,110.88,114.37,110.48,11468880403.2,101854810.0,2022-10-18,2022-10-18 23:59:59
110.12,112.39,112.93,109.3,10047779304.8,90693010.0,2022-10-19,2022-10-19 23:59:59
112.75,116.98,117.2,112.37,11611619802.2,100723600.0,2022-10-20,2022-10-20 23:59:59
116.93,119.45,119.94,114.37,11996337348.7,102382050.0,2022-10-21,2022-10-21 23:59:59
120.15,118.8,121.68,117.65,8899628781.0,74539310.0,2022-10-24,2022-10-24 23:59:59
118.84,124.36,125.2,118.3,13988406291.3,114156750.0,2022-10-25,2022-10-25 23:59:59
124.7,124.43,126.88,122.1,13490587416.3,108495360.0,2022-10-26,2022-10-26 23:59:59
124.75,126.61,127.5,123.68,11099070231.0,87915140.0,2022-10-27,2022-10-27 23:59:59
126.14,126.97,127.25,124.6,9289876913.2,73660000.0,2022-10-28,2022-10-28 23:59:59
127.2,126.72,128.6,125.41,7705148783.6,60762870.0,2022-10-31,2022-10-31 23:59:59
127.2,127.05,127.97,126.12,4678424679.9,36820880.0,2022-11-01,2022-11-01 23:59:59
127.06,125.49,127.74,123.75,5091797153.1,40216620.0,2022-11-02,2022-11-02 23:59:59
125.4,125.75,126.1,123.91,5968383629.5,47720130.0,2022-11-03,2022-11-03 23:59:59
127.09,132.0,132.0,126.5,11884172361.2,91709630.0,2022-11-07,2022-11-07 23:59:59
132.0,131.29,133.11,130.1,9132676225.5,69556040.0,2022-11-08,2022-11-08 23:59:59
131.06,127.3,131.47,126.42,8392114411.7,64961510.0,2022-11-09,2022-11-09 23:59:59
131.0,136.68,136.69,129.77,22986670666.3,171748310.0,2022-11-10,2022-11-10 23:59:59
137.9,136.98,138.42,135.13,10343394282.0,75710240.0,2022-11-11,2022-11-11 23:59:59
137.5,139.8,140.7,135.83,11457421132.4,82521030.0,2022-11-14,2022-11-14 23:59:59
140.49,135.66,141.0,130.86,19905669470.0,145543250.0,2022-11-15,2022-11-15 23:59:59
136.99,139.18,139.73,136.32,9275650502.9,67090170.0,2022-11-16,2022-11-16 23:59:59
139.09,137.57,140.35,136.6,8183196558.2,59160240.0,2022-11-17,2022-11-17 23:59:59
137.08,136.89,137.81,135.84,6017150012.2,44076540.0,2022-11-18,2022-11-18 23:59:59
136.01,134.46,136.3,132.51,11204179692.7,83599930.0,2022-11-21,2022-11-21 23:59:59
134.55,135.65,136.0,133.81,6185848298.4,45822990.0,2022-11-22,2022-11-22 23:59:59
135.7,136.59,137.55,134.5,7131237802.3,52302020.0,2022-11-23,2022-11-23 23:59:59
137.0,136.61,138.41,136.12,5825797012.7,42388720.0,2022-11-24,2022-11-24 23:59:59
137.2,136.53,137.24,135.41,4032240523.4,29618830.0,2022-11-25,2022-11-25 23:59:59
135.02,135.53,136.2,134.1,6119857086.1,45275110.0,2022-11-28,2022-11-28 23:59:59
136.29,136.37,137.2,135.88,4322432923.7,31648090.0,2022-11-29,2022-11-29 23:59:59
136.5,136.78,136.78,135.23,3645274279.8,26816190.0,2022-11-30,2022-11-30 23:59:59
137.1,137.15,137.95,136.31,4528220086.5,33056500.0,2022-12-01,2022-12-01 23:59:59
136.99,136.66,137.1,136.17,2631801491.3,19261670.0,2022-12-02,2022-12-02 23:59:59
136.66,142.0,142.68,136.25,14626342206.0,103930500.0,2022-12-05,2022-12-05 23:59:59
142.2,140.61,143.37,139.11,7320200569.4,51823300.0,2022-12-06,2022-12-06 23:59:59
140.5,142.32,142.81,138.36,9820959841.6,69885670.0,2022-12-07,2022-12-07 23:59:59
143.5,139.92,143.6,139.8,9051030863.8,64056510.0,2022-12-08,2022-12-08 23:59:59
139.7,140.03,140.7,139.24,4121787838.9,29441490.0,2022-12-09,2022-12-09 23:59:59
140.19,139.48,140.87,138.7,4674567348.3,33477470.0,2022-12-12,2022-12-12 23:59:59
139.67,138.13,139.93,136.67,7204347001.0,52200510.0,2022-12-13,2022-12-13 23:59:59
138.28,137.3,138.28,136.6,4682726701.5,34074890.0,2022-12-14,2022-12-14 23:59:59
136.99,134.55,137.08,134.3,7425601043.9,54791650.0,2022-12-15,2022-12-15 23:59:59
134.5,135.45,136.09,134.13,4438893679.0,32802120.0,2022-12-16,2022-12-16 23:59:59
135.13,134.64,136.73,132.86,7922461200.5,58826130.0,2022-12-19,2022-12-19 23:59:59
134.51,138.28,138.4,134.41,6164921383.7,45017120.0,2022-12-20,2022-12-20 23:59:59
138.7,137.75,139.12,135.81,6272681336.7,45542340.0,2022-12-21,2022-12-21 23:59:59
137.99,137.69,138.97,137.0,4219452712.4,30562140.0,2022-12-22,2022-12-22 23:59:59
137.49,137.94,138.26,136.81,3151110861.8,22908110.0,2022-12-23,2022-12-23 23:59:59
138.33,140.95,141.0,138.0,6912819148.3,49379370.0,2022-12-26,2022-12-26 23:59:59
141.31,139.9,142.0,139.6,5856965521.6,41654530.0,2022-12-27,2022-12-27 23:59:59
139.73,139.51,140.4,138.6,3911970512.0,28045010.0,2022-12-28,2022-12-28 23:59:59
139.5,140.96,141.65,139.22,4513089042.4,32059860.0,2022-12-29,2022-12-29 23:59:59
140.8,141.15,141.48,140.13,3968971100.4,28175080.0,2022-12-30,2022-12-30 23:59:59
141.6,141.78,143.25,141.56,3000247965.4,21098550.0,2023-01-03,2023-01-03 23:59:59
141.85,141.43,142.28,140.75,2419428972.3,17112740.0,2023-01-04,2023-01-04 23:59:59
141.6,141.27,141.84,140.54,2435171391.9,17245300.0,2023-01-05,2023-01-05 23:59:59
141.39,141.4,141.62,140.9,1504730792.2,10657600.0,2023-01-06,2023-01-06 23:59:59
141.83,142.4,142.99,141.65,4480148303.4,31449160.0,2023-01-09,2023-01-09 23:59:59
142.1,142.81,142.85,141.31,3368938055.0,23718180.0,2023-01-10,2023-01-10 23:59:59
142.97,149.96,149.98,142.87,18097145617.6,123147040.0,2023-01-11,2023-01-11 23:59:59
150.02,149.3,150.79,148.39,6982668294.2,46789300.0,2023-01-12,2023-01-12 23:59:59
149.58,151.69,153.28,147.71,13374657598.8,88520210.0,2023-01-13,2023-01-13 23:59:59
152.89,153.71,154.0,151.88,7920014161.8,51753920.0,2023-01-16,2023-01-16 23:59:59
154.0,150.45,154.31,150.01,12790444010.5,84404770.0,2023-01-17,2023-01-17 23:59:59
150.4,151.47,153.0,149.41,10235015056.8,67511970.0,2023-01-18,2023-01-18 23:59:59
151.2,149.34,152.85,148.56,10027708961.8,66813960.0,2023-01-19,2023-01-19 23:59:59
149.7,151.38,151.4,148.64,6633881321.1,44254820.0,2023-01-20,2023-01-20 23:59:59
151.9,153.5,154.1,151.01,8453400896.7,55198870.0,2023-01-23,2023-01-23 23:59:59
153.95,152.66,155.58,152.28,12126204920.9,78734130.0,2023-01-24,2023-01-24 23:59:59
152.45,152.81,153.6,151.5,6613609683.1,43376700.0,2023-01-25,2023-01-25 23:59:59
153.32,152.4,154.3,151.73,6966980467.7,45513320.0,2023-01-26,2023-01-26 23:59:59
152.4,153.2,153.48,151.69,5213964676.6,34123690.0,2023-01-27,2023-01-27 23:59:59
153.5,153.38,153.88,152.21,4760702156.6,31105220.0,2023-01-30,2023-01-30 23:59:59
153.51,158.07,158.18,153.3,12127748512.5,77890320.0,2023-01-31,2023-01-31 23:59:59
158.2,158.29,159.6,156.5,10480709146.9,66332200.0,2023-02-01,2023-02-01 23:59:59
158.4,159.45,160.29,157.37,8572049477.0,53866380.0,2023-02-02,2023-02-02 23:59:59
159.1,161.26,162.32,157.88,10193999216.9,63735330.0,2023-02-03,2023-02-03 23:59:59
161.78,167.09,167.17,161.01,14666403495.3,89083530.0,2023-02-06,2023-02-06 23:59:59
167.3,165.39,168.7,163.4,15345906260.6,92661570.0,2023-02-07,2023-02-07 23:59:59
165.0,164.15,166.35,162.7,9652989000.6,58669030.0,2023-02-08,2023-02-08 23:59:59
164.33,165.31,167.47,161.27,17608882957.8,107139220.0,2023-02-09,2023-02-09 23:59:59
165.0,165.52,166.49,164.5,6774229866.8,40924680.0,2023-02-10,2023-02-10 23:59:59
165.2,164.32,166.88,164.17,5995183185.7,36212200.0,2023-02-13,2023-02-13 23:59:59
164.3,161.86,164.38,161.64,9574244266.6,58832960.0,2023-02-14,2023-02-14 23:59:59
160.94,156.25,161.12,153.83,17992861042.9,113804160.0,2023-02-15,2023-02-15 23:59:59
157.33,158.22,159.3,156.25,10824261902.6,68549280.0,2023-02-16,2023-02-16 23:59:59
158.0,159.73,160.38,156.91,8295150283.0,52179940.0,2023-02-17,2023-02-17 23:59:59
159.41,160.09,161.3,156.73,10151613700.1,63971610.0,2023-02-20,2023-02-20 23:59:59
160.66,164.15,165.65,159.26,20810057510.7,127422480.0,2023-02-21,2023-02-21 23:59:59
164.13,163.37,164.42,162.5,7150966488.1,43772430.0,2023-02-22,2023-02-22 23:59:59
163.33,164.3,165.5,163.1,6199625787.6,37727230.0,2023-02-24,2023-02-24 23:59:59
163.52,169.95,170.0,162.96,16780738615.2,100133280.0,2023-02-27,2023-02-27 23:59:59
170.5,169.82,171.92,168.37,13727277947.9,80748140.0,2023-02-28,2023-02-28 23:59:59
170.4,170.53,171.66,169.5,9167860118.1,53784730.0,2023-03-01,2023-03-01 23:59:59
170.4,168.05,170.4,166.55,14517746431.3,86095640.0,2023-03-02,2023-03-02 23:59:59
168.17,171.16,171.26,167.9,8415476818.0,49566770.0,2023-03-03,2023-03-03 23:59:59
172.14,171.84,172.99,171.35,11111583412.4,64585290.0,2023-03-06,2023-03-06 23:59:59
171.87,174.01,174.2,171.0,9555925415.8,55287380.0,2023-03-07,2023-03-07 23:59:59
174.85,172.55,174.89,172.21,13943157257.4,80393110.0,2023-03-09,2023-03-09 23:59:59
171.55,172.53,173.0,170.58,8636905460.0,50256970.0,2023-03-10,2023-03-10 23:59:59
172.5,172.15,173.9,169.26,12709525433.5,74032280.0,2023-03-13,2023-03-13 23:59:59
171.61,175.71,176.95,171.01,15601317280.3,89325670.0,2023-03-14,2023-03-14 23:59:59
176.0,175.3,177.37,173.59,14010359713.1,79930290.0,2023-03-15,2023-03-15 23:59:59
174.94,175.45,176.04,173.36,8999771334.6,51534160.0,2023-03-16,2023-03-16 23:59:59
183.0,193.59,193.66,178.56,72487640689.1,388164850.0,2023-03-17,2023-03-17 23:59:59
196.02,203.73,205.09,195.0,31309861829.0,156714250.0,2023-03-20,2023-03-20 23:59:59
204.76,203.32,208.0,201.25,25112540900.7,122583960.0,2023-03-21,2023-03-21 23:59:59
203.4,202.89,204.4,201.59,11679333494.7,57568140.0,2023-03-22,2023-03-22 23:59:59
202.53,202.58,204.2,202.22,5415399866.5,26650230.0,2023-03-23,2023-03-23 23:59:59
202.86,203.57,203.85,202.0,4939230840.9,24325540.0,2023-03-24,2023-03-24 23:59:59
204.01,211.84,213.2,204.01,21191264384.4,101521380.0,2023-03-27,2023-03-27 23:59:59
212.86,214.03,214.7,210.67,15726501741.8,73901050.0,2023-03-28,2023-03-28 23:59:59
214.85,217.99,219.53,213.6,20980171180.8,96682530.0,2023-03-29,2023-03-29 23:59:59
217.3,216.87,218.45,216.12,8884287057.7,40886950.0,2023-03-30,2023-03-30 23:59:59
